exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error
15,437,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,0.0007325755027064833,0.002128309832178264
15,438,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,0.3476296532891101,-0.5496260650517266,-0.10859599898493257,0.15932001686603026,0.10773479349605153,0.0007325755027064833,0.002128309832178264
15,439,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,-0.8441810662745777,0.5369412745423818,-0.8599370336530436,0.3059009504775074,0.3073079834653933,0.0007325755027064833,0.002128309832178264
15,440,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,-0.9042640046260502,0.5334598019723256,0.4152116526087895,0.5698543722161165,-0.3749625478979888,0.0007325755027064833,0.002128309832178264
15,441,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,-0.9990518496230064,-0.38270508552766097,-0.6302541483035222,-0.8555475726657744,-0.8066554183749486,0.0007325755027064833,0.002128309832178264
15,442,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,0.4289562642760911,0.5189906541713716,-0.5476597497299469,-0.6116869185182203,-0.9706427775684552,0.0007325755027064833,0.002128309832178264
15,443,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,-0.7138375868617991,-0.8956106194483802,0.7837199813945919,0.08136905101121616,-0.11718969147978785,0.0007325755027064833,0.002128309832178264
15,444,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,0.6038000311545966,0.550105940302207,-0.2271176376367594,-0.1765694399862452,-0.3667841369804095,0.0007325755027064833,0.002128309832178264
15,445,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,-0.8060005073705072,-0.6661853372842408,-0.42502530987427023,0.8072780130507247,-0.07437962025411693,0.0007325755027064833,0.002128309832178264
15,446,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,-0.6613672797943853,-0.4219765475525408,-0.38777852148280734,0.2765004231220407,0.5464956349373453,0.0007325755027064833,0.002128309832178264
15,447,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,-0.9841367855768676,-0.9650485460071668,-0.8466695032789648,0.7322006869326725,0.20714926609212614,0.0007325755027064833,0.002128309832178264
15,448,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,0.7297072757774874,0.44783925539318425,0.4905816391405074,-0.2970690230290096,0.1237253392509794,0.0007325755027064833,0.002128309832178264
15,449,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,-0.6079946789875109,-0.06423701943454496,0.4865533969438405,0.6033969980695342,0.2085845384611682,0.0007325755027064833,0.002128309832178264
15,450,5,2,100,10,0.4127864921954166,0.41277582274475205,-0.6540280434264026,0.4157572784740396,0.41270766313738777,0.8320472343336738,-0.3412856050188888,0.543920354933582,0.4764157291531057,-0.2342894059377496,0.0007325755027064833,0.002128309832178264
15,451,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006644272308444421,0.0015748864924934477
15,452,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,0.0006644272308444421,0.0015748864924934477
15,453,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,0.0006644272308444421,0.0015748864924934477
15,454,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.999084104496638,0.2196479105213669,0.1592370069643183,0.7608713011021457,0.8513853262934397,0.0006644272308444421,0.0015748864924934477
15,455,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,0.0006644272308444421,0.0015748864924934477
15,456,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.9904540693410236,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565148,0.0006644272308444421,0.0015748864924934477
15,457,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.0868026827782653,0.9132962777942596,-0.7319367414760487,-0.3289493162632717,-0.5470920147217146,0.0006644272308444421,0.0015748864924934477
15,458,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.7969527881951413,-0.20411592444163865,-0.6407052945809155,0.5440021214015651,0.6248807496122719,0.0006644272308444421,0.0015748864924934477
15,459,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,0.0006644272308444421,0.0015748864924934477
15,460,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.1433912950891727,0.931426958169144,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,0.0006644272308444421,0.0015748864924934477
15,461,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.02902000307786645,-0.4152114361802653,0.9060357844471439,-0.7379464424503042,-0.5940617730831903,0.0006644272308444421,0.0015748864924934477
15,462,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,0.0006644272308444421,0.0015748864924934477
15,463,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.9326835315888112,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,0.0006644272308444421,0.0015748864924934477
15,464,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.09779590701922157,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,0.0006644272308444421,0.0015748864924934477
15,465,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.3979323703039153,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,0.0006644272308444421,0.0015748864924934477
15,466,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.942634864129884,-0.0037674492744359522,-0.02614472611340513,0.3115123890434568,-0.2384673151736332,0.0006644272308444421,0.0015748864924934477
15,467,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,0.0006644272308444421,0.0015748864924934477
15,468,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.3476296532891101,-0.5496260650517266,-0.10859599898493257,0.15932001686603026,0.10773479349605153,0.0006644272308444421,0.0015748864924934477
15,469,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.8441810662745777,0.5369412745423818,-0.8599370336530436,0.3059009504775074,0.3073079834653933,0.0006644272308444421,0.0015748864924934477
15,470,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.9042640046260502,0.5334598019723256,0.4152116526087895,0.5698543722161165,-0.3749625478979888,0.0006644272308444421,0.0015748864924934477
15,471,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.9990518496230064,-0.38270508552766097,-0.6302541483035222,-0.8555475726657744,-0.8066554183749486,0.0006644272308444421,0.0015748864924934477
15,472,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.4289562642760911,0.5189906541713716,-0.5476597497299469,-0.6116869185182203,-0.9706427775684552,0.0006644272308444421,0.0015748864924934477
15,473,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.7138375868617991,-0.8956106194483802,0.7837199813945919,0.08136905101121616,-0.11718969147978785,0.0006644272308444421,0.0015748864924934477
15,474,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.6038000311545966,0.550105940302207,-0.2271176376367594,-0.1765694399862452,-0.3667841369804095,0.0006644272308444421,0.0015748864924934477
15,475,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.8060005073705072,-0.6661853372842408,-0.42502530987427023,0.8072780130507247,-0.07437962025411693,0.0006644272308444421,0.0015748864924934477
15,476,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.6613672797943853,-0.4219765475525408,-0.38777852148280734,0.2765004231220407,0.5464956349373453,0.0006644272308444421,0.0015748864924934477
15,477,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.9841367855768676,-0.9650485460071668,-0.8466695032789648,0.7322006869326725,0.20714926609212614,0.0006644272308444421,0.0015748864924934477
15,478,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.7297072757774874,0.44783925539318425,0.4905816391405074,-0.2970690230290096,0.1237253392509794,0.0006644272308444421,0.0015748864924934477
15,479,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,-0.6079946789875109,-0.06423701943454496,0.4865533969438405,0.6033969980695342,0.2085845384611682,0.0006644272308444421,0.0015748864924934477
15,480,5,2,100,10,0.4147531423227317,0.4156783912260401,-0.6554690334250606,0.4135635958138367,0.41147074065941824,0.8320472343336738,-0.3412856050188888,0.543920354933582,0.4764157291531057,-0.2342894059377496,0.0006644272308444421,0.0015748864924934477
15,481,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006575397526279084,0.002136765105580199
15,482,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,0.0006575397526279084,0.002136765105580199
15,483,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,0.0006575397526279084,0.002136765105580199
15,484,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.999084104496638,0.2196479105213669,0.1592370069643183,0.7608713011021457,0.8513853262934397,0.0006575397526279084,0.002136765105580199
15,485,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,0.0006575397526279084,0.002136765105580199
15,486,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.9904540693410236,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565148,0.0006575397526279084,0.002136765105580199
15,487,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.0868026827782653,0.9132962777942596,-0.7319367414760487,-0.3289493162632717,-0.5470920147217146,0.0006575397526279084,0.002136765105580199
15,488,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.7969527881951413,-0.20411592444163865,-0.6407052945809155,0.5440021214015651,0.6248807496122719,0.0006575397526279084,0.002136765105580199
15,489,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,0.0006575397526279084,0.002136765105580199
15,490,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.1433912950891727,0.931426958169144,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,0.0006575397526279084,0.002136765105580199
15,491,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.02902000307786645,-0.4152114361802653,0.9060357844471439,-0.7379464424503042,-0.5940617730831903,0.0006575397526279084,0.002136765105580199
15,492,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,0.0006575397526279084,0.002136765105580199
15,493,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.9326835315888112,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,0.0006575397526279084,0.002136765105580199
15,494,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.09779590701922157,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,0.0006575397526279084,0.002136765105580199
15,495,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.3979323703039153,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,0.0006575397526279084,0.002136765105580199
15,496,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.942634864129884,-0.0037674492744359522,-0.02614472611340513,0.3115123890434568,-0.2384673151736332,0.0006575397526279084,0.002136765105580199
15,497,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,0.0006575397526279084,0.002136765105580199
15,498,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.3476296532891101,-0.5496260650517266,-0.10859599898493257,0.15932001686603026,0.10773479349605153,0.0006575397526279084,0.002136765105580199
15,499,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.8441810662745777,0.5369412745423818,-0.8599370336530436,0.3059009504775074,0.3073079834653933,0.0006575397526279084,0.002136765105580199
15,500,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.9042640046260502,0.5334598019723256,0.4152116526087895,0.5698543722161165,-0.3749625478979888,0.0006575397526279084,0.002136765105580199
15,501,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.9990518496230064,-0.38270508552766097,-0.6302541483035222,-0.8555475726657744,-0.8066554183749486,0.0006575397526279084,0.002136765105580199
15,502,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.4289562642760911,0.5189906541713716,-0.5476597497299469,-0.6116869185182203,-0.9706427775684552,0.0006575397526279084,0.002136765105580199
15,503,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.7138375868617991,-0.8956106194483802,0.7837199813945919,0.08136905101121616,-0.11718969147978785,0.0006575397526279084,0.002136765105580199
15,504,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.6038000311545966,0.550105940302207,-0.2271176376367594,-0.1765694399862452,-0.3667841369804095,0.0006575397526279084,0.002136765105580199
15,505,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.8060005073705072,-0.6661853372842408,-0.42502530987427023,0.8072780130507247,-0.07437962025411693,0.0006575397526279084,0.002136765105580199
15,506,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.6613672797943853,-0.4219765475525408,-0.38777852148280734,0.2765004231220407,0.5464956349373453,0.0006575397526279084,0.002136765105580199
15,507,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.9841367855768676,-0.9650485460071668,-0.8466695032789648,0.7322006869326725,0.20714926609212614,0.0006575397526279084,0.002136765105580199
15,508,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.7297072757774874,0.44783925539318425,0.4905816391405074,-0.2970690230290096,0.1237253392509794,0.0006575397526279084,0.002136765105580199
15,509,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,-0.6079946789875109,-0.06423701943454496,0.4865533969438405,0.6033969980695342,0.2085845384611682,0.0006575397526279084,0.002136765105580199
15,510,5,2,100,10,0.41539481766949604,0.4133304053139746,-0.6552691777136499,0.4131084615440801,0.41342861390557717,0.8320472343336738,-0.3412856050188888,0.543920354933582,0.4764157291531057,-0.2342894059377496,0.0006575397526279084,0.002136765105580199
15,511,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.0006770351790943751,0.0013074079774341673
15,512,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,0.0006770351790943751,0.0013074079774341673
15,513,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,0.0006770351790943751,0.0013074079774341673
15,514,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.999084104496638,0.2196479105213669,0.1592370069643183,0.7608713011021457,0.8513853262934397,0.0006770351790943751,0.0013074079774341673
15,515,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,0.0006770351790943751,0.0013074079774341673
15,516,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.9904540693410236,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565148,0.0006770351790943751,0.0013074079774341673
15,517,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.0868026827782653,0.9132962777942596,-0.7319367414760487,-0.3289493162632717,-0.5470920147217146,0.0006770351790943751,0.0013074079774341673
15,518,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.7969527881951413,-0.20411592444163865,-0.6407052945809155,0.5440021214015651,0.6248807496122719,0.0006770351790943751,0.0013074079774341673
15,519,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.6097457122035289,0.05446644913523624,-0.6144938691814952,0.2639392982633204,0.803192227352991,0.0006770351790943751,0.0013074079774341673
15,520,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.1433912950891727,0.931426958169144,-0.4432147075343016,0.2803608072686108,-0.4891034605552478,0.0006770351790943751,0.0013074079774341673
15,521,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.02902000307786645,-0.4152114361802653,0.9060357844471439,-0.7379464424503042,-0.5940617730831903,0.0006770351790943751,0.0013074079774341673
15,522,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.32903165430982395,0.4386599111472647,0.023996515473116764,-0.16497110482463473,0.21285257205184813,0.0006770351790943751,0.0013074079774341673
15,523,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.9326835315888112,0.2103371737512847,0.08075618136680962,0.5467885771585526,0.7065320804009592,0.0006770351790943751,0.0013074079774341673
15,524,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.09779590701922157,0.6771475910702092,0.10793346269983184,0.31995019735873353,-0.14424244289484234,0.0006770351790943751,0.0013074079774341673
15,525,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.3979323703039153,0.7449030414795164,-0.6185938100318349,0.9644931611512844,0.7723213477174344,0.0006770351790943751,0.0013074079774341673
15,526,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.942634864129884,-0.0037674492744359522,-0.02614472611340513,0.3115123890434568,-0.2384673151736332,0.0006770351790943751,0.0013074079774341673
15,527,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.7792433087145898,-0.6344399441432538,0.2882660059625033,-0.8352754998489977,0.6970477297542357,0.0006770351790943751,0.0013074079774341673
15,528,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.3476296532891101,-0.5496260650517266,-0.10859599898493257,0.15932001686603026,0.10773479349605153,0.0006770351790943751,0.0013074079774341673
15,529,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.8441810662745777,0.5369412745423818,-0.8599370336530436,0.3059009504775074,0.3073079834653933,0.0006770351790943751,0.0013074079774341673
15,530,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.9042640046260502,0.5334598019723256,0.4152116526087895,0.5698543722161165,-0.3749625478979888,0.0006770351790943751,0.0013074079774341673
15,531,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.9990518496230064,-0.38270508552766097,-0.6302541483035222,-0.8555475726657744,-0.8066554183749486,0.0006770351790943751,0.0013074079774341673
15,532,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.4289562642760911,0.5189906541713716,-0.5476597497299469,-0.6116869185182203,-0.9706427775684552,0.0006770351790943751,0.0013074079774341673
15,533,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.7138375868617991,-0.8956106194483802,0.7837199813945919,0.08136905101121616,-0.11718969147978785,0.0006770351790943751,0.0013074079774341673
15,534,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.6038000311545966,0.550105940302207,-0.2271176376367594,-0.1765694399862452,-0.3667841369804095,0.0006770351790943751,0.0013074079774341673
15,535,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.8060005073705072,-0.6661853372842408,-0.42502530987427023,0.8072780130507247,-0.07437962025411693,0.0006770351790943751,0.0013074079774341673
15,536,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.6613672797943853,-0.4219765475525408,-0.38777852148280734,0.2765004231220407,0.5464956349373453,0.0006770351790943751,0.0013074079774341673
15,537,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.9841367855768676,-0.9650485460071668,-0.8466695032789648,0.7322006869326725,0.20714926609212614,0.0006770351790943751,0.0013074079774341673
15,538,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.7297072757774874,0.44783925539318425,0.4905816391405074,-0.2970690230290096,0.1237253392509794,0.0006770351790943751,0.0013074079774341673
15,539,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,-0.6079946789875109,-0.06423701943454496,0.4865533969438405,0.6033969980695342,0.2085845384611682,0.0006770351790943751,0.0013074079774341673
15,540,5,2,100,10,0.41457003535198367,0.4141802076954047,-0.6569935034211091,0.41391273379573285,0.41432270885602035,0.8320472343336738,-0.3412856050188888,0.543920354933582,0.4764157291531057,-0.2342894059377496,0.0006770351790943751,0.0013074079774341673
15,541,5,2,100,10,0.4124319040061766,0.41537184284817164,-0.6554116435671864,0.4167715449293793,0.4108294290375664,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,0.00065776184304039,0.0021197214496245223
15,542,5,2,100,10,0.4124319040061766,0.41537184284817164,-0.6554116435671864,0.4167715449293793,0.4108294290375664,0.09640984945486153,0.16554078304766007,-0.7392959233634115,-0.32963147600991705,-0.4714438567589781,0.00065776184304039,0.0021197214496245223
15,543,5,2,100,10,0.4124319040061766,0.41537184284817164,-0.6554116435671864,0.4167715449293793,0.4108294290375664,-0.14148262945720247,0.4992799373516386,-0.8450044399089445,0.5629205826890511,-0.6166066469120175,0.00065776184304039,0.0021197214496245223
15,544,5,2,100,10,0.4124319040061766,0.41537184284817164,-0.6554116435671864,0.4167715449293793,0.4108294290375664,0.999084104496638,0.2196479105213669,0.1592370069643183,0.7608713011021457,0.8513853262934397,0.00065776184304039,0.0021197214496245223
15,545,5,2,100,10,0.4124319040061766,0.41537184284817164,-0.6554116435671864,0.4167715449293793,0.4108294290375664,0.5462491563061158,-0.10068357262268468,0.6027915688719194,-0.2935004274862503,0.5026005440096201,0.00065776184304039,0.0021197214496245223
15,546,5,2,100,10,0.4124319040061766,0.41537184284817164,-0.6554116435671864,0.4167715449293793,0.4108294290375664,0.9904540693410236,-0.24445041636106435,0.7955458787759091,0.4290968664437629,0.9265661436565148,0.00065776184304039,0.0021197214496245223
15,547,5,2,100,10,0.4124319040061766,0.41537184284817164,-0.6554116435671864,0.4167715449293793,0.4108294290375664,-0.0868026827782653,0.9132962777942596,-0.7319367414760487,-0.3289493162632717,-0.5470920147217146,0.00065776184304039,0.0021197214496245223
